id,entity_name,employee_count,description,source_name,source_url,collected_at,raw_json
196,Rejoy Health,8,"AI workers that book, scribe, code, interpret, and answer clinicians",Y Combinator Directory,https://www.rejoyhealth.com/,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.rejoyhealth.com/""},""content"":{""entityName"":""Rejoy Health"",""data"":{""employeeCount"":8,""foundingYear"":null,""location"":""San Francisco, CA, USA; Remote"",""description"":""AI workers that book, scribe, code, interpret, and answer clinicians""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
197,Treinta,60,Software and AI tools for SMBs in the US and Latin America,Y Combinator Directory,https://www.treinta.co,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.treinta.co""},""content"":{""entityName"":""Treinta"",""data"":{""employeeCount"":60,""foundingYear"":null,""location"":""Bogotá, Bogota, Colombia"",""description"":""Software and AI tools for SMBs in the US and Latin America""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
198,Spline,25,Design and collaborate in multiple dimensions.,Y Combinator Directory,http://spline.design/,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""http://spline.design/""},""content"":{""entityName"":""Spline"",""data"":{""employeeCount"":25,""foundingYear"":null,""location"":""Reston, VA, USA; Remote"",""description"":""Design and collaborate in multiple dimensions.""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
199,Businessonbot,25,Automated user acquisition & selling on WhatsApp for businesses,Y Combinator Directory,https://www.businessonbot.com/,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.businessonbot.com/""},""content"":{""entityName"":""Businessonbot"",""data"":{""employeeCount"":25,""foundingYear"":null,""location"":""Bengaluru, KA, India"",""description"":""Automated user acquisition & selling on WhatsApp for businesses""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
200,Mystic,11,Low latency API to run and deploy ML models,Y Combinator Directory,https://www.mystic.ai/,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.mystic.ai/""},""content"":{""entityName"":""Mystic"",""data"":{""employeeCount"":11,""foundingYear"":null,""location"":""Austin, TX, USA"",""description"":""Low latency API to run and deploy ML models""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
201,Marqvision,200,IP operating software for brands and content companies,Y Combinator Directory,https://www.marqvision.com/,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.marqvision.com/""},""content"":{""entityName"":""Marqvision"",""data"":{""employeeCount"":200,""foundingYear"":null,""location"":""Los Angeles, CA, USA"",""description"":""IP operating software for brands and content companies""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
202,Routine,8,AI-native all-in-one workspace for startups,Y Combinator Directory,http://routine.co,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""http://routine.co""},""content"":{""entityName"":""Routine"",""data"":{""employeeCount"":8,""foundingYear"":null,""location"":""Paris, Île-de-France, France"",""description"":""AI-native all-in-one workspace for startups""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
203,Mindportal,10,Thought-to-Language AI Models,Y Combinator Directory,https://www.mindportal.com,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.mindportal.com""},""content"":{""entityName"":""Mindportal"",""data"":{""employeeCount"":10,""foundingYear"":null,""location"":""London, England, United Kingdom"",""description"":""Thought-to-Language AI Models""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
204,Waydev,13,Engineering intelligence for AI transformation,Y Combinator Directory,https://waydev.co/,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://waydev.co/""},""content"":{""entityName"":""Waydev"",""data"":{""employeeCount"":13,""foundingYear"":null,""location"":""Bucharest, Romania; Remote"",""description"":""Engineering intelligence for AI transformation""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
205,Ollama,,Get up and running with large language models.,Y Combinator Directory,https://ollama.com,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://ollama.com""},""content"":{""entityName"":""Ollama"",""data"":{""employeeCount"":null,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Get up and running with large language models.""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
206,Humance,3,AI that keeps complex construction projects on schedule.,Y Combinator Directory,https://www.humance.tech/,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.humance.tech/""},""content"":{""entityName"":""Humance"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""Remote"",""description"":""AI that keeps complex construction projects on schedule.""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
207,Openlayer,24,The fastest way to ship airtight AI,Y Combinator Directory,https://openlayer.com,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://openlayer.com""},""content"":{""entityName"":""Openlayer"",""data"":{""employeeCount"":24,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""The fastest way to ship airtight AI""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
208,Slope,16,The B2B Payments Platform ,Y Combinator Directory,http://www.slopepay.com,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""http://www.slopepay.com""},""content"":{""entityName"":""Slope"",""data"":{""employeeCount"":16,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""The B2B Payments Platform ""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
209,Mindstate Design,7,Programmable biology company for psychoactive effect design,Y Combinator Directory,http://mindstate.design,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""http://mindstate.design""},""content"":{""entityName"":""Mindstate Design"",""data"":{""employeeCount"":7,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Programmable biology company for psychoactive effect design""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
210,Serif Health,20,Healthcare Price Transparency APIs and Data Products,Y Combinator Directory,https://www.serifhealth.com,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.serifhealth.com""},""content"":{""entityName"":""Serif Health"",""data"":{""employeeCount"":20,""foundingYear"":null,""location"":""Los Angeles, CA, USA; Remote"",""description"":""Healthcare Price Transparency APIs and Data Products""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
211,Abstra,18,Automate finance operations with Python and AI,Y Combinator Directory,https://abstra.io,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://abstra.io""},""content"":{""entityName"":""Abstra"",""data"":{""employeeCount"":18,""foundingYear"":null,""location"":""São Paulo, SP, Brazil; Remote"",""description"":""Automate finance operations with Python and AI""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
212,Replo,20,Sell anything,Y Combinator Directory,https://replo.app/,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://replo.app/""},""content"":{""entityName"":""Replo"",""data"":{""employeeCount"":20,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Sell anything""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
213,Firstquadrant,2,Sales AI that helps revenue teams move faster and close more deals.,Y Combinator Directory,https://firstquadrant.ai,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://firstquadrant.ai""},""content"":{""entityName"":""Firstquadrant"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Sales AI that helps revenue teams move faster and close more deals.""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
214,Affogato,15,"Affogato AI — Your Agent for instant TikToks, Reels, and ads.",Y Combinator Directory,https://affogato.ai,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://affogato.ai""},""content"":{""entityName"":""Affogato"",""data"":{""employeeCount"":15,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Affogato AI — Your Agent for instant TikToks, Reels, and ads.""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
215,Zazos,1,The custom all-in-one OS for each company.,Y Combinator Directory,https://www.zazos.com/,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.zazos.com/""},""content"":{""entityName"":""Zazos"",""data"":{""employeeCount"":1,""foundingYear"":null,""location"":""São Paulo, SP, Brazil"",""description"":""The custom all-in-one OS for each company.""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
216,Swipe,60,Super AI Accountant for SMBs,Y Combinator Directory,https://getswipe.in,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://getswipe.in""},""content"":{""entityName"":""Swipe"",""data"":{""employeeCount"":60,""foundingYear"":null,""location"":""Hyderabad, Telangana, India"",""description"":""Super AI Accountant for SMBs""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
217,Neodocs,20,Instant lab tests on your smartphone,Y Combinator Directory,https://www.neodocs.in,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.neodocs.in""},""content"":{""entityName"":""Neodocs"",""data"":{""employeeCount"":20,""foundingYear"":null,""location"":""MH, India"",""description"":""Instant lab tests on your smartphone""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
218,Mobileboost,15,AI native mobile testing.,Y Combinator Directory,https://www.mobileboost.io/yc,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.mobileboost.io/yc""},""content"":{""entityName"":""Mobileboost"",""data"":{""employeeCount"":15,""foundingYear"":null,""location"":""Berlin, Berlin, Germany; Remote"",""description"":""AI native mobile testing.""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
219,Rgi,1,Robust & recursively self-improving general intelligence,Y Combinator Directory,https://www.rgilabs.com,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.rgilabs.com""},""content"":{""entityName"":""Rgi"",""data"":{""employeeCount"":1,""foundingYear"":null,""location"":""New York City, NY, USA; Remote"",""description"":""Robust & recursively self-improving general intelligence""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
220,Sleek,5,Browser automation for businesses.,Y Combinator Directory,https://www.onsleek.com/,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.onsleek.com/""},""content"":{""entityName"":""Sleek"",""data"":{""employeeCount"":5,""foundingYear"":null,""location"":""Toronto, ON, Canada"",""description"":""Browser automation for businesses.""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
221,Bite Ninja,20,Remote labor for restaurants,Y Combinator Directory,http://www.biteninja.com,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""http://www.biteninja.com""},""content"":{""entityName"":""Bite Ninja"",""data"":{""employeeCount"":20,""foundingYear"":null,""location"":""Memphis, TN, USA"",""description"":""Remote labor for restaurants""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
222,Anakin,70,One API to get clean data from any website for your AI agents at scale,Y Combinator Directory,https://anakin.io,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://anakin.io""},""content"":{""entityName"":""Anakin"",""data"":{""employeeCount"":70,""foundingYear"":null,""location"":""Austin, TX, USA"",""description"":""One API to get clean data from any website for your AI agents at scale""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
223,Dailybot,11,Make all team work visible — people and AI agents,Y Combinator Directory,https://www.dailybot.com/,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.dailybot.com/""},""content"":{""entityName"":""Dailybot"",""data"":{""employeeCount"":11,""foundingYear"":null,""location"":""Remote, OR, USA; Remote"",""description"":""Make all team work visible — people and AI agents""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
224,Tavus,75,Building the human layer of AI,Y Combinator Directory,https://www.tavus.io,2026-09-11T13:35:46.694734+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.tavus.io""},""content"":{""entityName"":""Tavus"",""data"":{""employeeCount"":75,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Building the human layer of AI""}},""collectedAt"":""2026-09-11T13:35:46.694734+00:00""}"
